action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1473484,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL426981,,CHEMBL426981,6.04,0,http://www.openphacts.org/units/Nanomolar,381370,=,1,1,=,,IC50,nM,,910.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.91
,,1473485,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL187977,,CHEMBL187977,6.03,0,http://www.openphacts.org/units/Nanomolar,381400,=,1,1,=,,IC50,nM,,930.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.93
,,1473496,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1cccc(-c2ccccc2)c1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL360177,,CHEMBL360177,6.01,0,http://www.openphacts.org/units/Nanomolar,381428,=,1,1,=,,IC50,nM,,970.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.97
,,1473603,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)c1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL186419,,CHEMBL186419,5.92,0,http://www.openphacts.org/units/Nanomolar,381450,=,1,1,=,,IC50,nM,,1200.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.2
,,1473608,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL186420,,CHEMBL186420,5.89,0,http://www.openphacts.org/units/Nanomolar,381451,=,1,1,=,,IC50,nM,,1300.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.3
,,1473613,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL364873,,CHEMBL364873,5.85,0,http://www.openphacts.org/units/Nanomolar,381475,=,1,1,=,,IC50,nM,,1400.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.4
,,1473618,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)cc1OC,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL188610,,CHEMBL188610,5.41,0,http://www.openphacts.org/units/Nanomolar,381023,=,1,1,=,,IC50,nM,,3900.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.9
,,1473623,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccccc1Cl)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL188533,,CHEMBL188533,4.85,0,http://www.openphacts.org/units/Nanomolar,381024,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,14.0
,,1473628,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL363300,,CHEMBL363300,,0,http://www.openphacts.org/units/Nanomolar,381050,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,1473633,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)NC(=O)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL187565,,CHEMBL187565,4.80,0,http://www.openphacts.org/units/Nanomolar,381051,=,1,1,=,,IC50,nM,,16000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,16.0
,,1473634,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)NC(=O)c2ccc(Cl)cc2Cl)c(Br)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL433578,,CHEMBL433578,,0,http://www.openphacts.org/units/Nanomolar,381074,>,1,1,>,,IC50,nM,,20000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,1473635,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL186217,,CHEMBL186217,5.85,0,http://www.openphacts.org/units/Nanomolar,381075,=,1,1,=,,IC50,nM,,1400.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.4
,,1474265,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL181855,,CHEMBL181855,6.28,0,http://www.openphacts.org/units/Nanomolar,381192,=,1,1,=,,IC50,nM,,530.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.53
,,1474289,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL179928,,CHEMBL179928,6.77,0,http://www.openphacts.org/units/Nanomolar,381223,=,1,1,=,,IC50,nM,,170.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.17
,,1474408,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL189770,,CHEMBL189770,4.66,0,http://www.openphacts.org/units/Nanomolar,381250,=,1,1,=,,IC50,nM,,22000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,22.0
,,1474409,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL189826,,CHEMBL189826,4.85,0,http://www.openphacts.org/units/Nanomolar,381251,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,14.0
,,1474410,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL359783,,CHEMBL359783,4.85,0,http://www.openphacts.org/units/Nanomolar,381279,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,14.0
,,1474411,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL365275,,CHEMBL365275,5.20,0,http://www.openphacts.org/units/Nanomolar,381280,=,1,1,=,,IC50,nM,,6300.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.3
,,1474416,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL187769,,CHEMBL187769,4.82,0,http://www.openphacts.org/units/Nanomolar,381308,=,1,1,=,,IC50,nM,,15000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,15.0
,,1474417,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccc(Br)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL186746,,CHEMBL186746,4.82,0,http://www.openphacts.org/units/Nanomolar,381309,=,1,1,=,,IC50,nM,,15000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,15.0
,,1474422,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL436085,,CHEMBL436085,4.96,0,http://www.openphacts.org/units/Nanomolar,381335,=,1,1,=,,IC50,nM,,11000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,11.0
,,1474427,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)c1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL189757,,CHEMBL189757,4.80,0,http://www.openphacts.org/units/Nanomolar,381336,=,1,1,=,,IC50,nM,,16000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,16.0
,,1474432,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL188430,,CHEMBL188430,5.23,0,http://www.openphacts.org/units/Nanomolar,381363,=,1,1,=,,IC50,nM,,5900.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.9
,,1474548,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)ccc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL188645,,CHEMBL188645,4.89,0,http://www.openphacts.org/units/Nanomolar,381364,=,1,1,=,,IC50,nM,,13000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,13.0
,,1474549,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cc(Cl)cc(Cl)c1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL363763,,CHEMBL363763,4.75,0,http://www.openphacts.org/units/Nanomolar,381394,=,1,1,=,,IC50,nM,,18000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,18.0
,,1474554,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1Cl,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL189605,,CHEMBL189605,6.70,0,http://www.openphacts.org/units/Nanomolar,381422,=,1,1,=,,IC50,nM,,200.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.2
,,1474570,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1Br,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL362085,,CHEMBL362085,6.62,0,http://www.openphacts.org/units/Nanomolar,381423,=,1,1,=,,IC50,nM,,240.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.24
,,1474571,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1Br,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL187453,,CHEMBL187453,6.60,0,http://www.openphacts.org/units/Nanomolar,381445,=,1,1,=,,IC50,nM,,250.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.25
,,1474572,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Br)cc1F,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL187505,,CHEMBL187505,5.34,0,http://www.openphacts.org/units/Nanomolar,381446,=,1,1,=,,IC50,nM,,4600.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.6
,,1474573,[],CHEMBL835746,Inhibition of vascular endothelial growth factor (VEGF)-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(Cl)ccc1C(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1138791,J Med Chem,2004,,CHEMBL189864,,CHEMBL189864,6.52,0,http://www.openphacts.org/units/Nanomolar,381470,=,1,1,=,,IC50,nM,,300.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.3
,,1489630,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL278472,,CHEMBL278472,7.33,0,http://www.openphacts.org/units/Nanomolar,385730,=,1,1,=,,IC50,nM,,47.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.047
,,1489640,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL425363,,CHEMBL425363,7.39,0,http://www.openphacts.org/units/Nanomolar,385749,=,1,1,=,,IC50,nM,,41.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.041
,,1489650,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCCCO)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL365727,,CHEMBL365727,7.33,0,http://www.openphacts.org/units/Nanomolar,385768,=,1,1,=,,IC50,nM,,47.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.047
,,1489888,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1cc(OC)cc(OC)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL189851,,CHEMBL189851,6.03,0,http://www.openphacts.org/units/Nanomolar,385563,=,1,1,=,,IC50,nM,,930.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.93
,,1489898,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL189059,,CHEMBL189059,6.66,0,http://www.openphacts.org/units/Nanomolar,385507,=,1,1,=,,IC50,nM,,220.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.22
,,1489908,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1cc(OC)cc(OC)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL190783,,CHEMBL190783,5.75,0,http://www.openphacts.org/units/Nanomolar,385582,=,1,1,=,,IC50,nM,,1800.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.8
,,1490023,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL189584,PD-173074,CHEMBL189584,6.72,0,http://www.openphacts.org/units/Nanomolar,385602,=,1,1,=,,IC50,nM,,190.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.19
,,1490033,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCO)nc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL365140,,CHEMBL365140,5.52,0,http://www.openphacts.org/units/Nanomolar,385620,=,1,1,=,,IC50,nM,,3000.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.0
,,1490664,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL339856,,CHEMBL339856,7.43,0,http://www.openphacts.org/units/Nanomolar,385560,=,1,1,=,,IC50,nM,,37.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.037
,,1490682,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)Nc1nc2cc(NCCCN3CCN(C)CC3)ncc2cc1-c1cc(OC)cc(OC)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL188087,,CHEMBL188087,6.06,0,http://www.openphacts.org/units/Nanomolar,385599,=,1,1,=,,IC50,nM,,880.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.88
,,1490799,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCN4CCN(C)CC4)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL189995,,CHEMBL189995,7.14,0,http://www.openphacts.org/units/Nanomolar,385561,=,1,1,=,,IC50,nM,,73.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.073
,,1490809,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL363551,,CHEMBL363551,6.55,0,http://www.openphacts.org/units/Nanomolar,385618,=,1,1,=,,IC50,nM,,280.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.28
,,1490819,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL187396,,CHEMBL187396,7.09,0,http://www.openphacts.org/units/Nanomolar,385580,=,1,1,=,,IC50,nM,,82.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.082
,,1490939,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCCN4CCN(C)CC4)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL190161,,CHEMBL190161,7.18,0,http://www.openphacts.org/units/Nanomolar,385600,=,1,1,=,,IC50,nM,,66.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.066
,,1490957,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)Nc1nc2cc(NCCCCN(CC)CC)ncc2cc1-c1cc(OC)cc(OC)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL190389,,CHEMBL190389,6.28,0,http://www.openphacts.org/units/Nanomolar,385671,=,1,1,=,,IC50,nM,,530.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.53
,,1491074,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCCCNc1cc2nc(NC(=O)NC(C)(C)C)c(-c3cc(OC)cc(OC)c3)cc2cn1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL191023,,CHEMBL191023,7.37,0,http://www.openphacts.org/units/Nanomolar,385691,=,1,1,=,,IC50,nM,,43.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.043
,,1491084,[],CHEMBL827507,Inhibition of VEGF-stimulated human umbilical vein endothelial cell proliferation,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(OC)cc(-c2cc3cnc(NCCCCCN4CCOCC4)cc3nc2NC(=O)NC(C)(C)C)c1,,,CHEMBL1145157,J Med Chem,2005,,CHEMBL191070,,CHEMBL191070,7.04,0,http://www.openphacts.org/units/Nanomolar,385672,=,1,1,=,,IC50,nM,,91.0,CHEMBL2095227,Homo sapiens,Vascular endothelial growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.091
